mechanism,eps,n_users,accuracy
piecewise_sub,4.0,23,0.08508831521739131
piecewise_sub,4.0,24,0.08265625
piecewise_sub,4.0,25,0.07795
piecewise_sub,4.0,26,0.07634014423076924
piecewise_sub,4.0,27,0.07383680555555555
piecewise_sub,4.0,28,0.07127232142857143
piecewise_sub,4.0,29,0.06870689655172414
piecewise_sub,4.0,30,0.06631770833333334
piecewise_sub,4.0,31,0.06511088709677419
piecewise_sub,4.0,32,0.0630908203125
piecewise_sub,4.0,33,0.06049715909090909
piecewise_sub,4.0,34,0.05971047794117647
piecewise_sub,4.0,35,0.05714285714285714
piecewise_sub,4.0,36,0.055828993055555554
piecewise_sub,4.0,37,0.055350506756756755
piecewise_sub,4.0,38,0.05282072368421053
piecewise_sub,4.0,39,0.05250801282051282
piecewise_sub,4.0,40,0.0508125
piecewise_sub,4.0,41,0.04957698170731707
piecewise_sub,4.0,42,0.04857514880952381
piecewise_sub,4.0,43,0.046413517441860466
piecewise_sub,4.0,44,0.04590198863636363
piecewise_sub,4.0,45,0.04577083333333333
piecewise_sub,4.0,46,0.04487092391304348
piecewise_sub,4.0,47,0.043304521276595745
piecewise_sub,4.0,48,0.041806640625
piecewise_sub,4.0,49,0.041151147959183676
piecewise_sub,4.0,50,0.040984375
piecewise_sub,4.0,51,0.04067095588235294
piecewise_sub,4.0,52,0.03927283653846154
piecewise_sub,4.0,53,0.03834021226415094
piecewise_sub,4.0,54,0.038038194444444444
piecewise_sub,4.0,55,0.03724147727272727
piecewise_sub,4.0,56,0.03623046875
piecewise_sub,4.0,57,0.03621162280701754
piecewise_sub,4.0,58,0.03547952586206896
piecewise_sub,4.0,59,0.03451800847457627
piecewise_sub,4.0,60,0.034083333333333334
piecewise_sub,4.0,61,0.03332223360655738
piecewise_sub,4.0,62,0.033112399193548386
piecewise_sub,4.0,63,0.03267857142857143
piecewise_sub,4.0,64,0.0319140625
piecewise_sub,4.0,65,0.03152884615384616
piecewise_sub,4.0,66,0.03121685606060606
piecewise_sub,4.0,67,0.03060167910447761
piecewise_sub,4.0,68,0.030220588235294117
piecewise_sub,4.0,69,0.030072463768115943
piecewise_sub,4.0,70,0.029051339285714285
piecewise_sub,4.0,71,0.0290625
piecewise_sub,8.0,1,1.0
piecewise_sub,8.0,2,0.909921875
piecewise_sub,8.0,3,0.81734375
piecewise_sub,8.0,4,0.7588671875
piecewise_sub,8.0,5,0.704125
piecewise_sub,8.0,6,0.647265625
piecewise_sub,8.0,7,0.6093973214285714
piecewise_sub,8.0,8,0.5696875
piecewise_sub,8.0,9,0.5356076388888888
piecewise_sub,8.0,10,0.5044375
piecewise_sub,8.0,11,0.47602272727272726
piecewise_sub,8.0,12,0.4526953125
piecewise_sub,8.0,13,0.42420673076923077
piecewise_sub,8.0,14,0.41568080357142856
piecewise_sub,8.0,15,0.38807291666666666
piecewise_sub,8.0,16,0.3680078125
piecewise_sub,8.0,17,0.3578768382352941
piecewise_sub,8.0,18,0.3441579861111111
piecewise_sub,8.0,19,0.33366776315789476
piecewise_sub,8.0,20,0.315375
piecewise_sub,8.0,21,0.30826636904761906
piecewise_sub,8.0,22,0.2961931818181818
piecewise_sub,8.0,23,0.2839470108695652
piecewise_sub,8.0,24,0.276484375
piecewise_sub,8.0,25,0.27126875
piecewise_sub,8.0,26,0.2609435096153846
piecewise_sub,8.0,27,0.2519675925925926
piecewise_sub,8.0,28,0.2434654017857143
piecewise_sub,8.0,29,0.24010237068965518
piecewise_sub,8.0,30,0.23391666666666666
piecewise_sub,8.0,31,0.2257913306451613
piecewise_sub,8.0,32,0.2189892578125
piecewise_sub,8.0,33,0.2172964015151515
piecewise_sub,8.0,34,0.21379136029411766
piecewise_sub,8.0,35,0.2065267857142857
piecewise_sub,8.0,36,0.20004774305555556
piecewise_sub,8.0,37,0.19642736486486487
piecewise_sub,8.0,38,0.19416529605263158
piecewise_sub,8.0,39,0.18993589743589745
piecewise_sub,8.0,40,0.18411328125
piecewise_sub,8.0,41,0.1832202743902439
piecewise_sub,8.0,42,0.178046875
piecewise_sub,8.0,43,0.17509447674418605
piecewise_sub,8.0,44,0.1704403409090909
piecewise_sub,8.0,45,0.1678125
piecewise_sub,8.0,46,0.16570991847826086
piecewise_sub,8.0,47,0.16346409574468085
piecewise_sub,8.0,48,0.15889973958333334
piecewise_sub,8.0,49,0.1570440051020408
piecewise_sub,8.0,50,0.1547375
piecewise_sub,8.0,51,0.1515625
piecewise_sub,8.0,52,0.14977163461538462
piecewise_sub,8.0,53,0.14747346698113206
piecewise_sub,8.0,54,0.14422453703703703
piecewise_sub,8.0,55,0.14348011363636365
piecewise_sub,8.0,56,0.1408677455357143
piecewise_sub,8.0,57,0.13861019736842106
piecewise_sub,8.0,58,0.13624191810344827
piecewise_sub,8.0,59,0.1348728813559322
piecewise_sub,8.0,60,0.13323958333333333
piecewise_sub,8.0,61,0.13056608606557377
piecewise_sub,8.0,62,0.1292867943548387
piecewise_sub,8.0,63,0.12729414682539683
piecewise_sub,8.0,64,0.12572509765625
piecewise_sub,8.0,65,0.12433173076923076
piecewise_sub,8.0,66,0.12173295454545455
piecewise_sub,8.0,67,0.12094216417910447
piecewise_sub,8.0,68,0.11936580882352942
piecewise_sub,8.0,69,0.11686141304347826
piecewise_sub,8.0,70,0.11671428571428571
piecewise_sub,8.0,71,0.11490316901408451
piecewise_sub,16.0,1,1.0
piecewise_sub,16.0,2,0.995703125
piecewise_sub,16.0,3,0.988125
piecewise_sub,16.0,4,0.979765625
piecewise_sub,16.0,5,0.97396875
piecewise_sub,16.0,6,0.9718489583333333
piecewise_sub,16.0,7,0.9619866071428571
piecewise_sub,16.0,8,0.9565234375
piecewise_sub,16.0,9,0.9438541666666667
piecewise_sub,16.0,10,0.94003125
piecewise_sub,16.0,11,0.9357386363636364
piecewise_sub,16.0,12,0.930625
piecewise_sub,16.0,13,0.9236057692307692
piecewise_sub,16.0,14,0.9173660714285714
piecewise_sub,16.0,15,0.91484375
piecewise_sub,16.0,16,0.909375
piecewise_sub,16.0,17,0.9009926470588235
piecewise_sub,16.0,18,0.8956944444444445
piecewise_sub,16.0,19,0.8907565789473684
piecewise_sub,16.0,20,0.8845078125
piecewise_sub,16.0,21,0.8818154761904762
piecewise_sub,16.0,22,0.87515625
piecewise_sub,16.0,23,0.8698097826086957
piecewise_sub,16.0,24,0.8642122395833334
piecewise_sub,16.0,25,0.85761875
piecewise_sub,16.0,26,0.854951923076923
piecewise_sub,16.0,27,0.8483854166666667
piecewise_sub,16.0,28,0.8424609375
piecewise_sub,16.0,29,0.8378448275862069
piecewise_sub,16.0,30,0.8346302083333333
piecewise_sub,16.0,31,0.826804435483871
piecewise_sub,16.0,32,0.82603515625
piecewise_sub,16.0,33,0.81640625
piecewise_sub,16.0,34,0.8149632352941176
piecewise_sub,16.0,35,0.8076205357142857
piecewise_sub,16.0,36,0.8041276041666666
piecewise_sub,16.0,37,0.7962795608108109
piecewise_sub,16.0,38,0.7950123355263158
piecewise_sub,16.0,39,0.7862459935897436
piecewise_sub,16.0,40,0.7847109375
piecewise_sub,16.0,41,0.7810251524390244
piecewise_sub,16.0,42,0.7765922619047619
piecewise_sub,16.0,43,0.7738517441860465
piecewise_sub,16.0,44,0.7665056818181818
piecewise_sub,16.0,45,0.7637326388888889
piecewise_sub,16.0,46,0.7635360054347826
piecewise_sub,16.0,47,0.756998005319149
piecewise_sub,16.0,48,0.75244140625
piecewise_sub,16.0,49,0.7458418367346938
piecewise_sub,16.0,50,0.74529375
piecewise_sub,16.0,51,0.7375245098039216
piecewise_sub,16.0,52,0.7339963942307692
piecewise_sub,16.0,53,0.7310878537735849
piecewise_sub,16.0,54,0.7275231481481481
piecewise_sub,16.0,55,0.7211931818181818
piecewise_sub,16.0,56,0.7177818080357142
piecewise_sub,16.0,57,0.7170422149122807
piecewise_sub,16.0,58,0.711573275862069
piecewise_sub,16.0,59,0.7087685381355933
piecewise_sub,16.0,60,0.7041536458333333
piecewise_sub,16.0,61,0.7000204918032787
piecewise_sub,16.0,62,0.6977671370967742
piecewise_sub,16.0,63,0.6938665674603175
piecewise_sub,16.0,64,0.6906640625
piecewise_sub,16.0,65,0.684641826923077
piecewise_sub,16.0,66,0.6825142045454545
piecewise_sub,16.0,67,0.6799230410447761
piecewise_sub,16.0,68,0.6752895220588235
piecewise_sub,16.0,69,0.6726268115942029
piecewise_sub,16.0,70,0.6694776785714286
piecewise_sub,16.0,71,0.6651826584507042
piecewise_sub,32.0,1,1.0
piecewise_sub,32.0,2,0.9996875
piecewise_sub,32.0,3,0.9985416666666667
piecewise_sub,32.0,4,0.9989453125
piecewise_sub,32.0,5,0.99771875
piecewise_sub,32.0,6,0.9949739583333334
piecewise_sub,32.0,7,0.9941964285714285
piecewise_sub,32.0,8,0.9958984375
piecewise_sub,32.0,9,0.9944791666666667
piecewise_sub,32.0,10,0.996390625
piecewise_sub,32.0,11,0.9942613636363636
piecewise_sub,32.0,12,0.9945833333333334
piecewise_sub,32.0,13,0.9952644230769231
piecewise_sub,32.0,14,0.9950111607142857
piecewise_sub,32.0,15,0.9934270833333333
piecewise_sub,32.0,16,0.9903515625
piecewise_sub,32.0,17,0.9922242647058823
piecewise_sub,32.0,18,0.9918229166666667
piecewise_sub,32.0,19,0.9910361842105263
piecewise_sub,32.0,20,0.9885
piecewise_sub,32.0,21,0.9872619047619048
piecewise_sub,32.0,22,0.9901775568181819
piecewise_sub,32.0,23,0.9853600543478261
piecewise_sub,32.0,24,0.9875325520833333
piecewise_sub,32.0,25,0.98821875
piecewise_sub,32.0,26,0.9894651442307693
piecewise_sub,32.0,27,0.9857523148148148
piecewise_sub,32.0,28,0.9858649553571428
piecewise_sub,32.0,29,0.9847737068965517
piecewise_sub,32.0,30,0.9853854166666667
piecewise_sub,32.0,31,0.9828326612903225
piecewise_sub,32.0,32,0.9827880859375
piecewise_sub,32.0,33,0.9803835227272727
piecewise_sub,32.0,34,0.9824034926470588
piecewise_sub,32.0,35,0.9821830357142857
piecewise_sub,32.0,36,0.9786328125
piecewise_sub,32.0,37,0.9789400337837838
piecewise_sub,32.0,38,0.9799136513157894
piecewise_sub,32.0,39,0.9783173076923077
piecewise_sub,32.0,40,0.9778984375
piecewise_sub,32.0,41,0.9764634146341463
piecewise_sub,32.0,42,0.9754092261904762
piecewise_sub,32.0,43,0.9726962209302326
piecewise_sub,32.0,44,0.9763352272727273
piecewise_sub,32.0,45,0.9743784722222222
piecewise_sub,32.0,46,0.9760326086956522
piecewise_sub,32.0,47,0.9744182180851064
piecewise_sub,32.0,48,0.9716731770833333
piecewise_sub,32.0,49,0.9701371173469387
piecewise_sub,32.0,50,0.970696875
piecewise_sub,32.0,51,0.9696200980392157
piecewise_sub,32.0,52,0.9698888221153846
piecewise_sub,32.0,53,0.9687352594339622
piecewise_sub,32.0,54,0.9707841435185185
piecewise_sub,32.0,55,0.9681363636363637
piecewise_sub,32.0,56,0.9664481026785714
piecewise_sub,32.0,57,0.9653837719298246
piecewise_sub,32.0,58,0.9666594827586207
piecewise_sub,32.0,59,0.9662473516949153
piecewise_sub,32.0,60,0.9664114583333333
piecewise_sub,32.0,61,0.9637525614754099
piecewise_sub,32.0,62,0.9643346774193549
piecewise_sub,32.0,63,0.9624801587301587
piecewise_sub,32.0,64,0.96281982421875
piecewise_sub,32.0,65,0.9623389423076923
piecewise_sub,32.0,66,0.9631368371212121
piecewise_sub,32.0,67,0.9617957089552239
piecewise_sub,32.0,68,0.9607398897058823
piecewise_sub,32.0,69,0.9600271739130435
piecewise_sub,32.0,70,0.9596071428571429
piecewise_sub,32.0,71,0.9590096830985916
piecewise_sub,64.0,1,1.0
piecewise_sub,64.0,2,0.9928125
piecewise_sub,64.0,3,0.99625
piecewise_sub,64.0,4,0.999453125
piecewise_sub,64.0,5,0.99775
piecewise_sub,64.0,6,0.9971354166666667
piecewise_sub,64.0,7,0.9986160714285715
piecewise_sub,64.0,8,0.99837890625
piecewise_sub,64.0,9,0.99625
piecewise_sub,64.0,10,0.99746875
piecewise_sub,64.0,11,0.9956676136363637
piecewise_sub,64.0,12,0.9926171875
piecewise_sub,64.0,13,0.9912379807692308
piecewise_sub,64.0,14,0.9925334821428572
piecewise_sub,64.0,15,0.9938125
piecewise_sub,64.0,16,0.99060546875
piecewise_sub,64.0,17,0.990625
piecewise_sub,64.0,18,0.9875
piecewise_sub,64.0,19,0.9889638157894737
piecewise_sub,64.0,20,0.989546875
piecewise_sub,64.0,21,0.9849404761904762
piecewise_sub,64.0,22,0.9872230113636363
piecewise_sub,64.0,23,0.988125
piecewise_sub,64.0,24,0.98875
piecewise_sub,64.0,25,0.984625
piecewise_sub,64.0,26,0.9872115384615384
piecewise_sub,64.0,27,0.985462962962963
piecewise_sub,64.0,28,0.9836830357142857
piecewise_sub,64.0,29,0.9858674568965518
piecewise_sub,64.0,30,0.977390625
piecewise_sub,64.0,31,0.9850252016129032
piecewise_sub,64.0,32,0.97908203125
piecewise_sub,64.0,33,0.9822869318181818
piecewise_sub,64.0,34,0.9798345588235294
piecewise_sub,64.0,35,0.9832589285714286
piecewise_sub,64.0,36,0.9790104166666667
piecewise_sub,64.0,37,0.9796832770270271
piecewise_sub,64.0,38,0.9809786184210526
piecewise_sub,64.0,39,0.9758213141025641
piecewise_sub,64.0,40,0.9781171875
piecewise_sub,64.0,41,0.9761013719512195
piecewise_sub,64.0,42,0.9754873511904761
piecewise_sub,64.0,43,0.9760537790697674
piecewise_sub,64.0,44,0.9747478693181818
piecewise_sub,64.0,45,0.9743472222222223
piecewise_sub,64.0,46,0.9760190217391305
piecewise_sub,64.0,47,0.9717586436170212
piecewise_sub,64.0,48,0.9711751302083333
piecewise_sub,64.0,49,0.9730070153061224
piecewise_sub,64.0,50,0.97104375
piecewise_sub,64.0,51,0.9717218137254902
piecewise_sub,64.0,52,0.9705318509615385
piecewise_sub,64.0,53,0.9693926886792453
piecewise_sub,64.0,54,0.9689756944444444
piecewise_sub,64.0,55,0.9688295454545455
piecewise_sub,64.0,56,0.9687834821428571
piecewise_sub,64.0,57,0.9670559210526316
piecewise_sub,64.0,58,0.9646120689655172
piecewise_sub,64.0,59,0.9655270127118644
piecewise_sub,64.0,60,0.9664036458333334
piecewise_sub,64.0,61,0.9673130122950819
piecewise_sub,64.0,62,0.9633240927419355
piecewise_sub,64.0,63,0.9644990079365079
piecewise_sub,64.0,64,0.96317138671875
piecewise_sub,64.0,65,0.9631586538461538
piecewise_sub,64.0,66,0.9627154356060607
piecewise_sub,64.0,67,0.9634631529850747
piecewise_sub,64.0,68,0.9616750919117647
piecewise_sub,64.0,69,0.9616485507246377
piecewise_sub,64.0,70,0.9603370535714286
piecewise_sub,64.0,71,0.9597271126760564
piecewise_sub,inf,1,1.0
piecewise_sub,inf,2,0.999921875
piecewise_sub,inf,3,0.99875
piecewise_sub,inf,4,0.999140625
piecewise_sub,inf,5,0.99609375
piecewise_sub,inf,6,0.9969791666666666
piecewise_sub,inf,7,0.9958035714285715
piecewise_sub,inf,8,0.99466796875
piecewise_sub,inf,9,0.9950868055555555
piecewise_sub,inf,10,0.992578125
piecewise_sub,inf,11,0.9952130681818182
piecewise_sub,inf,12,0.995625
piecewise_sub,inf,13,0.9941947115384615
piecewise_sub,inf,14,0.9940625
piecewise_sub,inf,15,0.99246875
piecewise_sub,inf,16,0.989560546875
piecewise_sub,inf,17,0.9931066176470589
piecewise_sub,inf,18,0.9886545138888889
piecewise_sub,inf,19,0.98734375
piecewise_sub,inf,20,0.9888046875
piecewise_sub,inf,21,0.9854613095238095
piecewise_sub,inf,22,0.9898366477272728
piecewise_sub,inf,23,0.9856453804347826
piecewise_sub,inf,24,0.9833072916666666
piecewise_sub,inf,25,0.988375
piecewise_sub,inf,26,0.9872235576923077
piecewise_sub,inf,27,0.9840451388888889
piecewise_sub,inf,28,0.9829296875
piecewise_sub,inf,29,0.9874784482758621
piecewise_sub,inf,30,0.9839010416666667
piecewise_sub,inf,31,0.9827066532258064
piecewise_sub,inf,32,0.981015625
piecewise_sub,inf,33,0.9799289772727273
piecewise_sub,inf,34,0.9810845588235294
piecewise_sub,inf,35,0.9802946428571429
piecewise_sub,inf,36,0.9783767361111111
piecewise_sub,inf,37,0.9801858108108108
piecewise_sub,inf,38,0.9780427631578947
piecewise_sub,inf,39,0.9783934294871794
piecewise_sub,inf,40,0.9814453125
piecewise_sub,inf,41,0.9766425304878049
piecewise_sub,inf,42,0.9771316964285715
piecewise_sub,inf,43,0.9735864825581395
piecewise_sub,inf,44,0.9745525568181819
piecewise_sub,inf,45,0.9742951388888889
piecewise_sub,inf,46,0.9745040760869565
piecewise_sub,inf,47,0.9735039893617021
piecewise_sub,inf,48,0.971015625
piecewise_sub,inf,49,0.9750669642857143
piecewise_sub,inf,50,0.971859375
piecewise_sub,inf,51,0.9724264705882353
piecewise_sub,inf,52,0.9703635817307692
piecewise_sub,inf,53,0.9704599056603773
piecewise_sub,inf,54,0.9693489583333333
piecewise_sub,inf,55,0.9693181818181819
piecewise_sub,inf,56,0.9687723214285714
piecewise_sub,inf,57,0.9673190789473685
piecewise_sub,inf,58,0.9669207974137931
piecewise_sub,inf,59,0.9661546610169491
piecewise_sub,inf,60,0.965484375
piecewise_sub,inf,61,0.9647566598360656
piecewise_sub,inf,62,0.9658190524193548
piecewise_sub,inf,63,0.9642832341269841
piecewise_sub,inf,64,0.9634619140625
piecewise_sub,inf,65,0.9628966346153847
piecewise_sub,inf,66,0.9620549242424242
piecewise_sub,inf,67,0.9611007462686567
piecewise_sub,inf,68,0.9610271139705883
piecewise_sub,inf,69,0.9610552536231884
piecewise_sub,inf,70,0.959796875
piecewise_sub,inf,71,0.9597271126760564
